productid,customerid,orderdate,sales,customer_name,product_name
58,67,30-1-2008,182.4,QUICK-Stop,Inlagd Sill
58,68,3-4-2009,380.0,Split Rail Beer & Ale,Inlagd Sill
58,69,22-8-2009,665.0,White Clover Markets,Inlagd Sill
58,71,6-3-2008,608.0,Frankenversand,Inlagd Sill
58,71,29-2-2008,304.0,Frankenversand,Inlagd Sill
58,72,7-12-2007,456.0,Wartian Herkku,Inlagd Sill
58,82,17-11-2007,380.0,Richter Supermarkt,Inlagd Sill
58,85,9-7-2009,475.0,Hanari Carnes,Inlagd Sill
58,85,31-12-2008,285.0,Hanari Carnes,Inlagd Sill
58,88,19-3-2009,114.0,Vins et alcools Chevalier,Inlagd Sill
59,5,11-2-2009,90.0,Wilman Kala,Guaraná Fantástica
59,13,10-12-2008,22.5,Laughing Bacchus Wine Cellars,Guaraná Fantástica
59,20,9-4-2009,90.0,Folies gourmandes,Guaraná Fantástica
59,22,21-8-2009,135.0,Bottom-Dollar Markets,Guaraná Fantástica
59,23,3-9-2008,36.0,Santé Gourmet,Guaraná Fantástica
59,23,24-4-2008,54.0,Santé Gourmet,Guaraná Fantástica
59,25,8-8-2009,54.0,Wolski  Zajazd,Guaraná Fantástica
59,26,18-2-2009,157.5,Queen Cozinha,Guaraná Fantástica
59,28,17-7-2009,112.5,Vaffeljernet,Guaraná Fantástica
59,28,10-7-2008,90.0,Vaffeljernet,Guaraná Fantástica
59,32,17-7-2008,288.0,Seven Seas Imports,Guaraná Fantástica
59,33,22-3-2008,90.0,Around the Horn,Guaraná Fantástica
59,34,15-11-2008,157.5,Piccolo und mehr,Guaraná Fantástica
59,35,1-9-2009,45.0,La maison d'Asie,Guaraná Fantástica
59,35,27-3-2008,36.0,La maison d'Asie,Guaraná Fantástica
59,36,26-8-2008,45.0,Familia Arquibaldo,Guaraná Fantástica
59,36,24-4-2008,54.0,Familia Arquibaldo,Guaraná Fantástica
59,39,16-10-2008,112.5,Mère Paillarde,Guaraná Fantástica
59,41,19-3-2008,36.0,Furia Bacalhau e Frutos do Mar,Guaraná Fantástica
59,43,22-8-2009,94.5,Save-a-lot Markets,Guaraná Fantástica
59,43,4-8-2009,90.0,Save-a-lot Markets,Guaraná Fantástica
59,43,7-10-2008,81.0,Save-a-lot Markets,Guaraná Fantástica
59,44,25-6-2009,45.0,Königlich Essen,Guaraná Fantástica
59,44,2-5-2009,90.0,Königlich Essen,Guaraná Fantástica
59,45,9-9-2009,90.0,Pericles Comidas clásicas,Guaraná Fantástica
59,50,19-6-2009,36.0,Lonesome Pine Restaurant,Guaraná Fantástica
59,52,13-8-2009,54.0,Godos Cocina Típica,Guaraná Fantástica
59,58,14-8-2009,45.0,Reggiani Caseifici,Guaraná Fantástica
59,59,2-1-2009,67.5,Ricardo Adocicados,Guaraná Fantástica
59,61,20-12-2007,21.6,Romero y tomillo,Guaraná Fantástica
59,63,10-6-2009,27.0,Berglunds snabbköp,Guaraná Fantástica
59,63,20-12-2007,43.2,Berglunds snabbköp,Guaraná Fantástica
59,65,30-8-2008,22.5,Tortuga Restaurante,Guaraná Fantástica
59,65,4-1-2008,36.0,Tortuga Restaurante,Guaraná Fantástica
59,66,11-7-2008,100.8,Magazzini Alimentari Riuniti,Guaraná Fantástica
59,66,13-12-2007,43.2,Magazzini Alimentari Riuniti,Guaraná Fantástica
59,71,5-6-2009,180.0,Frankenversand,Guaraná Fantástica
59,71,12-12-2008,13.5,Frankenversand,Guaraná Fantástica
59,75,11-8-2009,135.0,Rattlesnake Canyon Grocery,Guaraná Fantástica
59,79,31-7-2009,360.0,Ernst Handel,Guaraná Fantástica
59,79,28-7-2009,135.0,Ernst Handel,Guaraná Fantástica
59,79,25-6-2009,495.0,Ernst Handel,Guaraná Fantástica
59,79,28-11-2007,100.8,Ernst Handel,Guaraná Fantástica
59,80,2-9-2009,67.5,HILARIÓN-Abastos,Guaraná Fantástica
59,80,24-7-2009,45.0,HILARIÓN-Abastos,Guaraná Fantástica
59,80,12-8-2008,63.0,HILARIÓN-Abastos,Guaraná Fantástica
59,83,16-11-2007,54.0,Chop-suey Chinese,Guaraná Fantástica
59,84,19-6-2009,54.0,Suprêmes délices,Guaraná Fantástica
59,85,8-7-2009,157.5,Hanari Carnes,Guaraná Fantástica
59,85,23-9-2008,157.5,Hanari Carnes,Guaraná Fantástica
59,87,21-6-2008,72.0,Toms Spezialitäten,Guaraná Fantástica
60,5,4-12-2008,120.0,Wilman Kala,Pâté chinois
60,8,11-9-2008,336.0,Maison Dewey,Pâté chinois
60,21,30-7-2008,576.0,LINO-Delicateses,Pâté chinois
60,22,26-4-2008,288.0,Bottom-Dollar Markets,Pâté chinois
60,26,11-3-2009,288.0,Queen Cozinha,Pâté chinois
60,31,2-9-2009,840.0,Eastern Connection,Pâté chinois
60,33,20-2-2009,504.0,Around the Horn,Pâté chinois
60,35,31-5-2008,192.0,La maison d'Asie,Pâté chinois
60,36,7-3-2009,144.0,Familia Arquibaldo,Pâté chinois
60,37,5-5-2009,1440.0,Simons bistro,Pâté chinois
60,43,5-9-2009,96.0,Save-a-lot Markets,Pâté chinois
60,43,11-8-2009,960.0,Save-a-lot Markets,Pâté chinois
60,43,6-5-2008,2304.0,Save-a-lot Markets,Pâté chinois
60,44,21-8-2009,840.0,Königlich Essen,Pâté chinois
60,44,18-12-2008,288.0,Königlich Essen,Pâté chinois
60,52,18-7-2009,96.0,Godos Cocina Típica,Pâté chinois
60,52,12-6-2009,240.0,Godos Cocina Típica,Pâté chinois
60,53,20-1-2009,96.0,Die Wandernde Kuh,Pâté chinois
60,53,25-3-2008,230.4,Die Wandernde Kuh,Pâté chinois
60,55,26-11-2008,480.0,Tradição Hipermercados,Pâté chinois
60,60,5-7-2008,1152.0,LILA-Supermercado,Pâté chinois
60,63,20-12-2007,384.0,Berglunds snabbköp,Pâté chinois
60,67,26-6-2008,2304.0,QUICK-Stop,Pâté chinois
60,71,6-3-2008,768.0,Frankenversand,Pâté chinois
60,73,10-10-2008,432.0,Blondel père et fils,Pâté chinois
60,74,11-8-2009,144.0,Folk och fä HB,Pâté chinois
60,74,30-6-2009,720.0,Folk och fä HB,Pâté chinois
60,75,10-9-2009,48.0,Rattlesnake Canyon Grocery,Pâté chinois
60,75,15-10-2008,600.0,Rattlesnake Canyon Grocery,Pâté chinois
60,79,6-8-2009,1560.0,Ernst Handel,Pâté chinois
60,80,22-7-2008,38.4,HILARIÓN-Abastos,Pâté chinois
60,83,16-11-2007,403.2,Chop-suey Chinese,Pâté chinois
60,84,11-7-2009,600.0,Suprêmes délices,Pâté chinois
61,18,1-4-2009,50.0,Franchi SpA,Longlife Tofu
61,25,8-8-2009,200.0,Wolski  Zajazd,Longlife Tofu
61,39,14-6-2008,240.0,Mère Paillarde,Longlife Tofu
61,60,18-4-2008,112.0,LILA-Supermercado,Longlife Tofu
61,67,24-5-2008,120.0,QUICK-Stop,Longlife Tofu
61,72,23-4-2009,350.0,Wartian Herkku,Longlife Tofu
61,79,19-4-2008,400.0,Ernst Handel,Longlife Tofu
61,79,28-11-2007,288.0,Ernst Handel,Longlife Tofu
61,80,31-7-2008,128.0,HILARIÓN-Abastos,Longlife Tofu
61,83,9-4-2008,160.0,Chop-suey Chinese,Longlife Tofu
61,83,16-11-2007,168.0,Chop-suey Chinese,Longlife Tofu
61,84,29-5-2009,200.0,Suprêmes délices,Longlife Tofu
61,86,7-5-2009,150.0,Victuailles en stock,Longlife Tofu
62,3,30-12-2008,378.0,Alfreds Futterkiste,Chartreuse verte
62,7,28-10-2008,180.0,Trail's Head Gourmet Provisioners,Chartreuse verte
62,12,3-12-2008,90.0,Blauer See Delikatessen,Chartreuse verte
62,21,26-5-2009,180.0,LINO-Delicateses,Chartreuse verte
62,32,15-4-2008,288.0,Seven Seas Imports,Chartreuse verte
62,36,13-3-2008,720.0,Familia Arquibaldo,Chartreuse verte
62,38,22-7-2008,288.0,Princesa Isabel Vinhos,Chartreuse verte
62,40,19-5-2009,378.0,Bon app',Chartreuse verte
62,44,12-2-2008,57.6,Königlich Essen,Chartreuse verte
62,51,19-1-2008,432.0,Old World Delicatessen,Chartreuse verte
62,54,14-1-2009,54.0,Hungry Owl All-Night Grocers,Chartreuse verte
62,55,20-5-2009,504.0,Tradição Hipermercados,Chartreuse verte
62,60,27-6-2009,144.0,LILA-Supermercado,Chartreuse verte
62,63,7-1-2009,360.0,Berglunds snabbköp,Chartreuse verte
62,63,20-6-2008,86.4,Berglunds snabbköp,Chartreuse verte
62,65,8-9-2009,360.0,Tortuga Restaurante,Chartreuse verte
62,66,24-4-2009,36.0,Magazzini Alimentari Riuniti,Chartreuse verte
62,67,9-6-2009,1440.0,QUICK-Stop,Chartreuse verte
62,67,29-3-2008,777.6,QUICK-Stop,Chartreuse verte
62,72,1-7-2008,288.0,Wartian Herkku,Chartreuse verte
62,73,10-1-2008,864.0,Blondel père et fils,Chartreuse verte
62,74,31-7-2009,540.0,Folk och fä HB,Chartreuse verte
62,74,8-4-2009,288.0,Folk och fä HB,Chartreuse verte
62,75,10-9-2009,36.0,Rattlesnake Canyon Grocery,Chartreuse verte
62,76,21-8-2008,180.0,Ottilies Käseladen,Chartreuse verte
62,77,1-1-2009,360.0,Que Delícia,Chartreuse verte
62,79,25-6-2009,810.0,Ernst Handel,Chartreuse verte
62,79,9-4-2009,2340.0,Ernst Handel,Chartreuse verte
62,80,21-11-2007,86.4,HILARIÓN-Abastos,Chartreuse verte
62,85,15-11-2007,604.8,Hanari Carnes,Chartreuse verte
63,5,3-7-2009,200.0,Wilman Kala,Maxilaku
63,15,18-8-2009,40.0,Rancho grande,Maxilaku
63,21,26-8-2009,1200.0,LINO-Delicateses,Maxilaku
63,26,11-6-2009,840.0,Queen Cozinha,Maxilaku
63,31,8-5-2008,480.0,Eastern Connection,Maxilaku
63,32,6-5-2009,80.0,Seven Seas Imports,Maxilaku
63,43,18-6-2009,400.0,Save-a-lot Markets,Maxilaku
63,43,2-12-2008,360.0,Save-a-lot Markets,Maxilaku
63,43,22-11-2008,500.0,Save-a-lot Markets,Maxilaku
63,44,2-7-2008,336.0,Königlich Essen,Maxilaku
63,56,2-1-2008,240.0,Comércio Mineiro,Maxilaku
63,57,20-9-2008,120.0,B's Beverages,Maxilaku
63,58,16-7-2009,560.0,Reggiani Caseifici,Maxilaku
63,59,25-7-2008,384.0,Ricardo Adocicados,Maxilaku
63,60,13-8-2008,500.0,LILA-Supermercado,Maxilaku
63,63,13-6-2009,300.0,Berglunds snabbköp,Maxilaku
63,65,18-1-2008,480.0,Tortuga Restaurante,Maxilaku
63,66,10-5-2008,480.0,Magazzini Alimentari Riuniti,Maxilaku
63,73,29-3-2008,560.0,Blondel père et fils,Maxilaku
63,85,15-11-2007,640.0,Hanari Carnes,Maxilaku
63,87,28-7-2009,800.0,Toms Spezialitäten,Maxilaku
64,10,23-4-2009,12.5,Cactus Comidas para llevar,Gorgonzola Telino
64,17,30-5-2008,140.0,Gourmet Lanchonetes,Gorgonzola Telino
64,21,22-7-2009,312.5,LINO-Delicateses,Gorgonzola Telino
64,25,11-4-2008,300.0,Wolski  Zajazd,Gorgonzola Telino
64,26,10-1-2009,250.0,Queen Cozinha,Gorgonzola Telino
64,30,2-4-2008,200.0,Drachenblut Delikatessen,Gorgonzola Telino
64,32,28-3-2008,700.0,Seven Seas Imports,Gorgonzola Telino
64,33,15-8-2009,187.5,Around the Horn,Gorgonzola Telino
64,33,21-7-2009,625.0,Around the Horn,Gorgonzola Telino
64,33,14-4-2009,625.0,Around the Horn,Gorgonzola Telino
64,34,26-3-2009,100.0,Piccolo und mehr,Gorgonzola Telino
64,39,15-4-2008,420.0,Mère Paillarde,Gorgonzola Telino
64,40,12-3-2009,37.5,Bon app',Gorgonzola Telino
64,43,16-7-2009,550.0,Save-a-lot Markets,Gorgonzola Telino
64,43,5-3-2009,625.0,Save-a-lot Markets,Gorgonzola Telino
64,43,1-5-2008,320.0,Save-a-lot Markets,Gorgonzola Telino
64,44,14-2-2008,40.0,Königlich Essen,Gorgonzola Telino
64,51,3-6-2009,175.0,Old World Delicatessen,Gorgonzola Telino
64,51,29-1-2009,250.0,Old World Delicatessen,Gorgonzola Telino
64,53,20-1-2009,100.0,Die Wandernde Kuh,Gorgonzola Telino
64,53,25-3-2008,300.0,Die Wandernde Kuh,Gorgonzola Telino
64,54,17-10-2008,750.0,Hungry Owl All-Night Grocers,Gorgonzola Telino
64,54,27-2-2008,250.0,Hungry Owl All-Night Grocers,Gorgonzola Telino
64,55,9-8-2008,200.0,Tradição Hipermercados,Gorgonzola Telino
64,58,9-5-2009,200.0,Reggiani Caseifici,Gorgonzola Telino
64,62,9-9-2009,250.0,Lehmanns Marktstand,Gorgonzola Telino
64,62,18-9-2008,250.0,Lehmanns Marktstand,Gorgonzola Telino
64,64,17-7-2009,125.0,Morgenstern Gesundkost,Gorgonzola Telino
64,65,28-10-2008,250.0,Tortuga Restaurante,Gorgonzola Telino
64,67,1-10-2008,687.5,QUICK-Stop,Gorgonzola Telino
64,67,11-12-2007,150.0,QUICK-Stop,Gorgonzola Telino
64,71,6-3-2008,560.0,Frankenversand,Gorgonzola Telino
64,72,4-10-2008,375.0,Wartian Herkku,Gorgonzola Telino
64,73,19-5-2009,437.5,Blondel père et fils,Gorgonzola Telino
64,73,4-11-2008,625.0,Blondel père et fils,Gorgonzola Telino
64,74,17-4-2009,25.0,Folk och fä HB,Gorgonzola Telino
64,75,21-10-2008,437.5,Rattlesnake Canyon Grocery,Gorgonzola Telino
64,75,15-10-2008,75.0,Rattlesnake Canyon Grocery,Gorgonzola Telino
64,75,8-12-2007,400.0,Rattlesnake Canyon Grocery,Gorgonzola Telino
64,76,22-5-2009,112.5,Ottilies Käseladen,Gorgonzola Telino
64,79,31-7-2009,300.0,Ernst Handel,Gorgonzola Telino
64,79,21-4-2009,200.0,Ernst Handel,Gorgonzola Telino
64,79,17-4-2009,875.0,Ernst Handel,Gorgonzola Telino
64,79,29-4-2008,600.0,Ernst Handel,Gorgonzola Telino
64,80,19-2-2009,250.0,HILARIÓN-Abastos,Gorgonzola Telino
64,82,18-9-2008,375.0,Richter Supermarkt,Gorgonzola Telino
64,84,19-7-2008,350.0,Suprêmes délices,Gorgonzola Telino
64,85,20-6-2009,437.5,Hanari Carnes,Gorgonzola Telino
64,85,24-4-2009,125.0,Hanari Carnes,Gorgonzola Telino
64,85,15-11-2007,200.0,Hanari Carnes,Gorgonzola Telino
64,87,21-6-2008,30.0,Toms Spezialitäten,Gorgonzola Telino
65,0,10-7-2009,405.0,La corne d'abondance,Sir Rodney's Marmalade
65,15,20-5-2009,405.0,Rancho grande,Sir Rodney's Marmalade
65,19,4-8-2009,1215.0,Océano Atlántico Ltda,Sir Rodney's Marmalade
65,24,13-1-2009,1701.0,Hungry Coyote Import Store,Sir Rodney's Marmalade
65,26,10-4-2008,777.6,Queen Cozinha,Sir Rodney's Marmalade
65,32,5-9-2008,1215.0,Seven Seas Imports,Sir Rodney's Marmalade
65,33,21-7-2009,4050.0,Around the Horn,Sir Rodney's Marmalade
65,55,3-1-2008,1296.0,Tradição Hipermercados,Sir Rodney's Marmalade
65,62,13-11-2008,1701.0,Lehmanns Marktstand,Sir Rodney's Marmalade
65,63,22-4-2008,1814.4,Berglunds snabbköp,Sir Rodney's Marmalade
65,67,19-8-2009,1215.0,QUICK-Stop,Sir Rodney's Marmalade
65,67,17-6-2009,1620.0,QUICK-Stop,Sir Rodney's Marmalade
65,75,10-9-2009,81.0,Rattlesnake Canyon Grocery,Sir Rodney's Marmalade
65,75,8-12-2007,388.8,Rattlesnake Canyon Grocery,Sir Rodney's Marmalade
65,79,27-8-2008,3159.0,Ernst Handel,Sir Rodney's Marmalade
65,84,14-11-2007,2592.0,Suprêmes délices,Sir Rodney's Marmalade
66,0,29-7-2009,17.5,La corne d'abondance,Geitost
66,7,24-10-2008,35.0,Trail's Head Gourmet Provisioners,Geitost
66,9,10-9-2008,20.0,Great Lakes Food Market,Geitost
66,10,2-9-2009,25.0,Cactus Comidas para llevar,Geitost
66,22,28-8-2009,37.5,Bottom-Dollar Markets,Geitost
66,22,17-5-2008,98.0,Bottom-Dollar Markets,Geitost
66,24,22-5-2008,40.0,Hungry Coyote Import Store,Geitost
66,26,3-7-2009,100.0,Queen Cozinha,Geitost
66,29,30-1-2009,75.0,Antonio Moreno Taquería,Geitost
66,29,27-1-2009,20.0,Antonio Moreno Taquería,Geitost
66,31,20-8-2009,75.0,Eastern Connection,Geitost
66,35,28-6-2008,40.0,La maison d'Asie,Geitost
66,36,21-5-2008,100.0,Familia Arquibaldo,Geitost
66,37,5-3-2008,16.0,Simons bistro,Geitost
66,43,12-5-2009,40.0,Save-a-lot Markets,Geitost
66,43,28-1-2009,75.0,Save-a-lot Markets,Geitost
66,43,26-11-2008,35.0,Save-a-lot Markets,Geitost
66,46,18-7-2008,24.0,Island Trading,Geitost
66,53,19-12-2008,50.0,Die Wandernde Kuh,Geitost
66,57,20-9-2008,37.5,B's Beverages,Geitost
66,58,14-10-2008,50.0,Reggiani Caseifici,Geitost
66,62,18-9-2008,75.0,Lehmanns Marktstand,Geitost
66,65,4-7-2009,75.0,Tortuga Restaurante,Geitost
66,67,28-8-2008,40.0,QUICK-Stop,Geitost
66,67,11-12-2007,40.0,QUICK-Stop,Geitost
66,68,7-12-2007,48.0,Split Rail Beer & Ale,Geitost
66,69,6-6-2009,87.5,White Clover Markets,Geitost
66,69,6-12-2007,120.0,White Clover Markets,Geitost
66,79,19-4-2008,120.0,Ernst Handel,Geitost
66,82,21-7-2009,37.5,Richter Supermarkt,Geitost
66,84,14-11-2007,50.0,Suprêmes délices,Geitost
66,86,30-5-2009,10.0,Victuailles en stock,Geitost
67,9,4-9-2009,510.0,Great Lakes Food Market,Camembert Pierrot
67,12,3-9-2009,714.0,Blauer See Delikatessen,Camembert Pierrot
67,17,21-2-2009,340.0,Gourmet Lanchonetes,Camembert Pierrot
67,18,4-9-2009,136.0,Franchi SpA,Camembert Pierrot
67,21,22-7-2009,816.0,LINO-Delicateses,Camembert Pierrot
67,22,7-7-2009,850.0,Bottom-Dollar Markets,Camembert Pierrot
67,22,21-3-2009,1700.0,Bottom-Dollar Markets,Camembert Pierrot
67,25,29-11-2008,510.0,Wolski  Zajazd,Camembert Pierrot
67,26,11-3-2009,510.0,Queen Cozinha,Camembert Pierrot
67,26,10-4-2008,1904.0,Queen Cozinha,Camembert Pierrot
67,31,2-9-2009,1700.0,Eastern Connection,Camembert Pierrot
67,32,28-3-2008,2176.0,Seven Seas Imports,Camembert Pierrot
67,33,14-4-2009,510.0,Around the Horn,Camembert Pierrot
67,36,26-8-2008,408.0,Familia Arquibaldo,Camembert Pierrot
67,39,25-11-2008,2380.0,Mère Paillarde,Camembert Pierrot
67,41,24-7-2009,68.0,Furia Bacalhau e Frutos do Mar,Camembert Pierrot
67,41,9-7-2008,544.0,Furia Bacalhau e Frutos do Mar,Camembert Pierrot
67,43,29-5-2009,1530.0,Save-a-lot Markets,Camembert Pierrot
67,43,9-1-2009,1020.0,Save-a-lot Markets,Camembert Pierrot
67,43,2-12-2008,1360.0,Save-a-lot Markets,Camembert Pierrot
67,45,7-8-2009,136.0,Pericles Comidas clásicas,Camembert Pierrot
67,46,20-5-2009,714.0,Island Trading,Camembert Pierrot
67,49,13-12-2008,340.0,Ana Trujillo Emparedados y helados,Camembert Pierrot
67,52,13-8-2009,306.0,Godos Cocina Típica,Camembert Pierrot
67,54,18-4-2008,163.2,Hungry Owl All-Night Grocers,Camembert Pierrot
67,55,20-5-2009,1020.0,Tradição Hipermercados,Camembert Pierrot
67,59,3-9-2009,1190.0,Ricardo Adocicados,Camembert Pierrot
67,59,25-7-2008,1088.0,Ricardo Adocicados,Camembert Pierrot
67,60,26-3-2008,217.6,LILA-Supermercado,Camembert Pierrot
67,60,22-12-2007,952.0,LILA-Supermercado,Camembert Pierrot
67,61,7-7-2009,340.0,Romero y tomillo,Camembert Pierrot
67,62,18-9-2008,1190.0,Lehmanns Marktstand,Camembert Pierrot
67,62,25-12-2007,544.0,Lehmanns Marktstand,Camembert Pierrot
67,63,16-12-2008,680.0,Berglunds snabbköp,Camembert Pierrot
67,63,22-4-2008,408.0,Berglunds snabbköp,Camembert Pierrot
67,67,15-7-2009,1666.0,QUICK-Stop,Camembert Pierrot
67,67,10-1-2009,1870.0,QUICK-Stop,Camembert Pierrot
67,67,28-8-2008,2856.0,QUICK-Stop,Camembert Pierrot
67,67,29-3-2008,1496.0,QUICK-Stop,Camembert Pierrot
67,68,23-4-2008,544.0,Split Rail Beer & Ale,Camembert Pierrot
67,71,14-8-2009,1224.0,Frankenversand,Camembert Pierrot
67,71,7-1-2009,680.0,Frankenversand,Camembert Pierrot
67,72,4-11-2008,816.0,Wartian Herkku,Camembert Pierrot
67,75,10-9-2009,68.0,Rattlesnake Canyon Grocery,Camembert Pierrot
67,75,5-1-2008,571.2,Rattlesnake Canyon Grocery,Camembert Pierrot
67,76,31-1-2009,1020.0,Ottilies Käseladen,Camembert Pierrot
67,79,25-6-2009,3400.0,Ernst Handel,Camembert Pierrot
67,79,23-5-2009,2040.0,Ernst Handel,Camembert Pierrot
67,82,27-5-2008,1632.0,Richter Supermarkt,Camembert Pierrot
67,83,2-9-2008,340.0,Chop-suey Chinese,Camembert Pierrot
67,84,14-11-2007,1088.0,Suprêmes délices,Camembert Pierrot
68,0,29-7-2009,57.9,La corne d'abondance,Jack's New England Clam Chowder
68,10,3-9-2008,96.5,Cactus Comidas para llevar,Jack's New England Clam Chowder
68,13,8-8-2008,154.0,Laughing Bacchus Wine Cellars,Jack's New England Clam Chowder
68,17,3-2-2009,38.6,Gourmet Lanchonetes,Jack's New England Clam Chowder
68,21,15-8-2009,270.2,LINO-Delicateses,Jack's New England Clam Chowder
68,22,17-5-2008,192.5,Bottom-Dollar Markets,Jack's New England Clam Chowder
68,23,3-7-2009,48.25,Santé Gourmet,Jack's New England Clam Chowder
68,28,14-4-2009,289.5,Vaffeljernet,Jack's New England Clam Chowder
68,30,8-9-2009,86.85,Drachenblut Delikatessen,Jack's New England Clam Chowder
68,32,5-9-2008,57.9,Seven Seas Imports,Jack's New England Clam Chowder
68,33,30-4-2009,135.1,Around the Horn,Jack's New England Clam Chowder
68,34,26-3-2009,337.75,Piccolo und mehr,Jack's New England Clam Chowder
68,36,7-3-2009,115.8,Familia Arquibaldo,Jack's New England Clam Chowder
68,40,5-3-2008,92.4,Bon app',Jack's New England Clam Chowder
68,43,5-9-2009,115.8,Save-a-lot Markets,Jack's New England Clam Chowder
68,43,25-2-2009,405.3,Save-a-lot Markets,Jack's New England Clam Chowder
68,43,28-1-2009,1158.0,Save-a-lot Markets,Jack's New England Clam Chowder
68,43,9-1-2009,231.6,Save-a-lot Markets,Jack's New England Clam Chowder
68,46,6-2-2008,154.0,Island Trading,Jack's New England Clam Chowder
68,48,23-6-2009,135.1,Du monde entier,Jack's New England Clam Chowder
68,54,4-9-2009,289.5,Hungry Owl All-Night Grocers,Jack's New England Clam Chowder
68,54,29-8-2008,772.0,Hungry Owl All-Night Grocers,Jack's New England Clam Chowder
68,58,8-1-2009,193.0,Reggiani Caseifici,Jack's New England Clam Chowder
68,63,22-4-2009,96.5,Berglunds snabbköp,Jack's New England Clam Chowder
68,63,19-6-2008,231.0,Berglunds snabbköp,Jack's New England Clam Chowder
68,66,14-5-2009,193.0,Magazzini Alimentari Riuniti,Jack's New England Clam Chowder
68,71,29-4-2009,193.0,Frankenversand,Jack's New England Clam Chowder
68,73,10-10-2008,115.8,Blondel père et fils,Jack's New England Clam Chowder
68,74,6-8-2009,337.75,Folk och fä HB,Jack's New England Clam Chowder
68,74,16-5-2009,115.8,Folk och fä HB,Jack's New England Clam Chowder
68,74,29-11-2007,192.5,Folk och fä HB,Jack's New England Clam Chowder
68,75,10-9-2009,28.95,Rattlesnake Canyon Grocery,Jack's New England Clam Chowder
68,75,2-2-2008,77.0,Rattlesnake Canyon Grocery,Jack's New England Clam Chowder
68,76,8-8-2009,193.0,Ottilies Käseladen,Jack's New England Clam Chowder
68,76,31-10-2008,86.85,Ottilies Käseladen,Jack's New England Clam Chowder
68,76,24-11-2007,123.2,Ottilies Käseladen,Jack's New England Clam Chowder
68,77,5-8-2009,38.6,Que Delícia,Jack's New England Clam Chowder
68,77,17-4-2008,61.6,Que Delícia,Jack's New England Clam Chowder
68,79,9-9-2009,386.0,Ernst Handel,Jack's New England Clam Chowder
68,79,18-3-2008,100.1,Ernst Handel,Jack's New England Clam Chowder
68,80,24-7-2009,231.6,HILARIÓN-Abastos,Jack's New England Clam Chowder
68,80,30-6-2009,289.5,HILARIÓN-Abastos,Jack's New England Clam Chowder
68,82,21-7-2009,57.9,Richter Supermarkt,Jack's New England Clam Chowder
68,85,13-11-2007,77.0,Hanari Carnes,Jack's New England Clam Chowder
68,86,12-5-2009,193.0,Victuailles en stock,Jack's New England Clam Chowder
68,87,30-9-2008,135.1,Toms Spezialitäten,Jack's New England Clam Chowder
68,88,18-3-2009,115.8,Vins et alcools Chevalier,Jack's New England Clam Chowder
69,2,22-1-2009,252.6,France restauration,Louisiana Fiery Hot Pepper Sauce
69,5,17-6-2009,210.5,Wilman Kala,Louisiana Fiery Hot Pepper Sauce
69,6,19-6-2009,252.6,Let's Stop N Shop,Louisiana Fiery Hot Pepper Sauce
69,21,25-12-2008,442.05,LINO-Delicateses,Louisiana Fiery Hot Pepper Sauce
69,27,4-4-2008,84.0,Galería del gastrónomo,Louisiana Fiery Hot Pepper Sauce
69,28,4-4-2008,252.0,Vaffeljernet,Louisiana Fiery Hot Pepper Sauce
69,31,20-8-2009,442.05,Eastern Connection,Louisiana Fiery Hot Pepper Sauce
69,34,15-11-2008,252.6,Piccolo und mehr,Louisiana Fiery Hot Pepper Sauce
69,35,7-8-2008,252.0,La maison d'Asie,Louisiana Fiery Hot Pepper Sauce
69,40,12-3-2009,210.5,Bon app',Louisiana Fiery Hot Pepper Sauce
69,41,15-1-2009,315.75,Furia Bacalhau e Frutos do Mar,Louisiana Fiery Hot Pepper Sauce
69,41,19-2-2008,672.0,Furia Bacalhau e Frutos do Mar,Louisiana Fiery Hot Pepper Sauce
69,51,3-6-2009,315.75,Old World Delicatessen,Louisiana Fiery Hot Pepper Sauce
69,52,12-6-2009,442.05,Godos Cocina Típica,Louisiana Fiery Hot Pepper Sauce
69,52,17-1-2008,504.0,Godos Cocina Típica,Louisiana Fiery Hot Pepper Sauce
69,54,18-3-2009,842.0,Hungry Owl All-Night Grocers,Louisiana Fiery Hot Pepper Sauce
69,54,16-8-2008,421.0,Hungry Owl All-Night Grocers,Louisiana Fiery Hot Pepper Sauce
69,59,21-6-2008,588.0,Ricardo Adocicados,Louisiana Fiery Hot Pepper Sauce
69,67,10-4-2009,1684.0,QUICK-Stop,Louisiana Fiery Hot Pepper Sauce
69,67,26-6-2008,470.4,QUICK-Stop,Louisiana Fiery Hot Pepper Sauce
69,75,8-5-2008,336.0,Rattlesnake Canyon Grocery,Louisiana Fiery Hot Pepper Sauce
69,76,31-10-2008,631.5,Ottilies Käseladen,Louisiana Fiery Hot Pepper Sauce
69,77,17-4-2008,336.0,Que Delícia,Louisiana Fiery Hot Pepper Sauce
69,79,13-2-2009,1368.25,Ernst Handel,Louisiana Fiery Hot Pepper Sauce
69,79,27-8-2008,820.95,Ernst Handel,Louisiana Fiery Hot Pepper Sauce
69,79,18-3-2008,168.0,Ernst Handel,Louisiana Fiery Hot Pepper Sauce
69,82,17-1-2009,210.5,Richter Supermarkt,Louisiana Fiery Hot Pepper Sauce
69,85,1-7-2009,442.05,Hanari Carnes,Louisiana Fiery Hot Pepper Sauce
